"symbol","windowStart","windowEnd","preds_json","time","diff"
"TSLA","2021-09-01T04:10:00.000000000+0000","2021-09-01T06:10:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:51:00.000000000+0000","2021-09-01T04:51:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:52:00.000000000+0000","2021-09-01T04:52:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T04:05:00.000000000+0000","2021-09-01T06:05:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:10:00.000000000+0000","2021-09-01T05:10:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:50:00.000000000+0000","2021-09-01T04:50:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:00:00.000000000+0000","2021-09-01T05:00:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:46:00.000000000+0000","2021-09-01T05:46:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:46:00.000000000+0000","2021-09-01T04:46:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:41:00.000000000+0000","2021-09-01T05:41:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:23:00.000000000+0000","2021-09-01T04:23:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:31:00.000000000+0000","2021-09-01T04:31:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T02:56:00.000000000+0000","2021-09-01T04:56:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:05:00.000000000+0000","2021-09-01T05:05:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:02:00.000000000+0000","2021-09-01T05:02:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T03:26:00.000000000+0000","2021-09-01T05:26:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T04:11:00.000000000+0000","2021-09-01T06:11:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
"TSLA","2021-09-01T04:00:00.000000000+0000","2021-09-01T06:00:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1763574761738","1"
