"s","p","t","v","time","diff"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.94","1761473392226","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.94","1761473392226","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.93","1761473392415","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.94","1761473392226","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.94","1761473392226","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.93","1761473392415","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.94","1761473392226","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.94","1761473392226","0.00095","1761473398156","1"
"BINANCE:BTCUSDT","112338.93","1761473392415","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.92","1761473392612","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.93","1761473392226","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.93","1761473392415","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.93","1761473392415","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.94","1761473392226","0.00076","1761473398156","1"
"BINANCE:BTCUSDT","112338.93","1761473392415","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.93","1761473392415","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.93","1761473392226","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.93","1761473392415","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.93","1761473392415","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.94","1761473392226","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398156","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","0.00056","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","9e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","6e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.92","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398194","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398214","1"
"BINANCE:BTCUSDT","112338.72","1761473392716","5e-5","1761473398214","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398214","1"
"BINANCE:BTCUSDT","112338.72","1761473392716","5e-5","1761473398214","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398214","1"
"BINANCE:BTCUSDT","112338.9","1761473392716","5e-5","1761473398214","1"
"BINANCE:BTCUSDT","112338.72","1761473392716","5e-5","1761473398214","1"
"BINANCE:BTCUSDT","112338.91","1761473392716","5e-5","1761473398214","1"
"BINANCE:BTCUSDT","112334.42","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112337.95","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112336.0","1761473392716","0.0002","1761473398396","1"
"BINANCE:BTCUSDT","112338.7","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112336.59","1761473392716","0.00356","1761473398396","1"
"BINANCE:BTCUSDT","112338.7","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112336.0","1761473392716","0.0012","1761473398396","1"
"BINANCE:BTCUSDT","112332.95","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112338.0","1761473392716","0.0002","1761473398396","1"
"BINANCE:BTCUSDT","112338.14","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112338.14","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112338.7","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112336.55","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112338.0","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112334.0","1761473392716","0.0012","1761473398396","1"
"BINANCE:BTCUSDT","112332.95","1761473392916","0.01089","1761473398396","1"
"BINANCE:BTCUSDT","112334.34","1761473392716","0.00534","1761473398396","1"
"BINANCE:BTCUSDT","112336.55","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112338.28","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112338.0","1761473392716","0.0002","1761473398396","1"
"BINANCE:BTCUSDT","112338.28","1761473392716","0.00196","1761473398396","1"
"BINANCE:BTCUSDT","112332.95","1761473392916","0.00272","1761473398396","1"
"BINANCE:BTCUSDT","112333.33","1761473392716","0.00017","1761473398396","1"
"BINANCE:BTCUSDT","112332.95","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112334.34","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112336.55","1761473392716","0.0001","1761473398396","1"
"BINANCE:BTCUSDT","112338.0","1761473392716","0.0012","1761473398396","1"
"BINANCE:BTCUSDT","112337.95","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112335.62","1761473392716","0.00037","1761473398396","1"
"BINANCE:BTCUSDT","112334.42","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112338.7","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112338.7","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112337.95","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112336.55","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112336.55","1761473392716","0.0001","1761473398396","1"
"BINANCE:BTCUSDT","112333.3","1761473392716","0.00042","1761473398396","1"
"BINANCE:BTCUSDT","112332.95","1761473392889","0.02858","1761473398396","1"
"BINANCE:BTCUSDT","112338.28","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112338.7","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112338.14","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112334.0","1761473392716","0.0002","1761473398396","1"
"BINANCE:BTCUSDT","112337.86","1761473392716","6e-5","1761473398396","1"
"BINANCE:BTCUSDT","112335.14","1761473392716","0.0004","1761473398396","1"
"BINANCE:BTCUSDT","112338.7","1761473392716","0.0051","1761473398396","1"
"BINANCE:BTCUSDT","112332.95","1761473392716","0.19404","1761473398396","1"
"BINANCE:BTCUSDT","112334.42","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112338.7","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112334.11","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112338.7","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112335.55","1761473392716","5e-5","1761473398396","1"
"BINANCE:BTCUSDT","112334.0","1761473392716","0.0002","1761473398396","1"
"BINANCE:BTCUSDT","112336.0","1761473392716","0.0002","1761473398396","1"
"BINANCE:BTCUSDT","112332.95","1761473394024","0.00104","1761473399156","1"
"BINANCE:BTCUSDT","112332.95","1761473392929","0.00233","1761473399156","1"
"BINANCE:BTCUSDT","112332.94","1761473393065","0.00267","1761473399156","1"
"BINANCE:BTCUSDT","112332.95","1761473392955","0.00023","1761473399156","1"
"BINANCE:BTCUSDT","112332.95","1761473394996","0.00153","1761473400154","1"
"BINANCE:BTCUSDT","112332.95","1761473394197","0.0178","1761473400154","1"
"BINANCE:BTCUSDT","112332.94","1761473394544","0.00041","1761473400154","1"
"BINANCE:BTCUSDT","112332.95","1761473395410","8e-5","1761473401154","1"
"BINANCE:BTCUSDT","112332.95","1761473395998","0.00058","1761473401154","1"
"BINANCE:BTCUSDT","112332.95","1761473395771","0.00044","1761473401154","1"
"BINANCE:BTCUSDT","112332.95","1761473397079","0.00274","1761473402154","1"
"BINANCE:BTCUSDT","112332.94","1761473396784","0.02226","1761473402154","1"
"BINANCE:BTCUSDT","112332.95","1761473396265","0.00023","1761473402154","1"
"BINANCE:BTCUSDT","112332.94","1761473396896","0.00205","1761473402154","1"
"BINANCE:BTCUSDT","112332.94","1761473398626","0.00267","1761473404154","1"
"BINANCE:BTCUSDT","112332.94","1761473399021","0.00089","1761473404154","1"
"BINANCE:BTCUSDT","112332.95","1761473398558","7e-5","1761473404154","1"
"BINANCE:BTCUSDT","112332.94","1761473398642","0.00089","1761473404154","1"
"BINANCE:BTCUSDT","112332.94","1761473398861","0.00044","1761473404154","1"
"BINANCE:BTCUSDT","112332.95","1761473399157","0.00288","1761473405156","1"
"BINANCE:BTCUSDT","112332.95","1761473399159","0.027","1761473405156","1"
"BINANCE:BTCUSDT","112332.95","1761473400957","0.00029","1761473406176","1"
"BINANCE:BTCUSDT","112332.94","1761473400080","0.00089","1761473406176","1"
"BINANCE:BTCUSDT","112332.94","1761473401085","9e-5","1761473407176","1"
"BINANCE:BTCUSDT","112332.95","1761473401267","0.00145","1761473407176","1"
"BINANCE:BTCUSDT","112332.95","1761473404069","0.0009","1761473409174","1"
"BINANCE:BTCUSDT","112332.95","1761473403350","0.00259","1761473409174","1"
"BINANCE:BTCUSDT","112332.94","1761473403655","0.00267","1761473409174","1"
"BINANCE:BTCUSDT","112332.94","1761473403617","0.00178","1761473409174","1"
"BINANCE:BTCUSDT","112332.94","1761473404136","0.00089","1761473410174","1"
"BINANCE:BTCUSDT","112332.95","1761473405053","0.00053","1761473410174","1"
"BINANCE:BTCUSDT","112332.94","1761473404950","0.09637","1761473410174","1"
"BINANCE:BTCUSDT","112332.94","1761473404118","0.00267","1761473410174","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405278","0.00024","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","0.00092","1761473411176","1"
"BINANCE:BTCUSDT","112326.21","1761473406067","0.00267","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","1.40653","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","0.00163","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.95","1761473405169","0.00311","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","0.02183","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","0.07553","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","0.00051","1761473411176","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405812","0.0096","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","0.44179","1761473411176","1"
"BINANCE:BTCUSDT","112332.95","1761473405440","0.00214","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","0.00028","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405813","5e-5","1761473411176","1"
"BINANCE:BTCUSDT","112332.94","1761473405812","0.0042","1761473411176","1"
"BINANCE:BTCUSDT","112330.14","1761473405813","0.00196","1761473411236","1"
"BINANCE:BTCUSDT","112331.82","1761473405813","0.00098","1761473411236","1"
"BINANCE:BTCUSDT","112332.62","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.2","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.84","1761473405816","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.85","1761473405815","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.42","1761473405816","0.00033","1761473411236","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112330.0","1761473405813","0.0002","1761473411236","1"
"BINANCE:BTCUSDT","112332.62","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.85","1761473405815","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.84","1761473405816","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112328.85","1761473405816","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112330.01","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112330.0","1761473405815","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112330.07","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.84","1761473405816","0.003","1761473411236","1"
"BINANCE:BTCUSDT","112329.84","1761473405816","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.06","1761473405813","0.00019","1761473411236","1"
"BINANCE:BTCUSDT","112332.0","1761473405813","0.0012","1761473411236","1"
"BINANCE:BTCUSDT","112330.07","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112330.0","1761473405813","0.04939","1761473411236","1"
"BINANCE:BTCUSDT","112332.0","1761473405813","0.0002","1761473411236","1"
"BINANCE:BTCUSDT","112329.85","1761473405815","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.41","1761473405816","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.41","1761473405816","0.0004","1761473411236","1"
"BINANCE:BTCUSDT","112330.07","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.62","1761473405813","0.00036","1761473411236","1"
"BINANCE:BTCUSDT","112332.0","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.0","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112328.45","1761473405816","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.0","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.42","1761473405816","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.0","1761473405813","0.0002","1761473411236","1"
"BINANCE:BTCUSDT","112330.0","1761473405813","0.0012","1761473411236","1"
"BINANCE:BTCUSDT","112330.0","1761473405813","0.00012","1761473411236","1"
"BINANCE:BTCUSDT","112332.62","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.0","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.42","1761473405816","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112330.0","1761473405815","0.00061","1761473411236","1"
"BINANCE:BTCUSDT","112328.45","1761473405816","0.00356","1761473411236","1"
"BINANCE:BTCUSDT","112328.14","1761473405816","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.93","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.84","1761473405816","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.62","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.42","1761473405816","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112330.0","1761473405815","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112332.0","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112329.84","1761473405816","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112330.01","1761473405813","5e-5","1761473411236","1"
"BINANCE:BTCUSDT","112328.14","1761473405816","5e-5","1761473411236","1"
